^GSPC,CPI,^IRX,GLD,HUC.TO,AGG,^VIX,^N225,^GDAXI,^IXIC,CADUSD=X,JPYUSD=X,USDEUR=X,USDCNY=X,M2
1093.0799560546875,25.149999618530273,0.04500000178813936,108.19000244140625,22.120000839233395,104.51000213623047,23.149999618530273,9808.990234375,5619.72021484375,2154.06005859375,0.9479570984840393,0.011132261715829372,0.6663100123405457,6.816500186920164,8484.7
1093.010009765625,25.159999847412116,0.05999999865889549,108.38999938964847,22.13999938964844,104.54000091552732,22.840000152587887,9870.730468750002,5613.200195312501,2151.080078125,0.9525623321533205,0.01114702969789505,0.6671199798583987,6.81780004501343,8486.428537852978
1098.510009765625,25.159999847412106,0.05999999865889549,109.5999984741211,22.059999465942383,104.58000183105466,23.040000915527344,9871.6796875,5668.35009765625,2166.8999023437495,0.9573959112167356,0.011122233234345913,0.6673799753189087,6.816400051116942,8487.756215553549
1087.239990234375,25.209999084472656,0.05499999970197676,108.20999908447263,21.579999923706055,104.79000091552733,24.239999771118157,9804.490234374998,5663.9599609375,2149.0200195312495,0.9480469822883608,0.01107665058225393,0.6730899810791016,6.816599845886231,8488.752127336835
1093.47998046875,25.20000076293945,0.05499999970197678,109.73999786376952,21.540000915527344,104.9000015258789,23.360000610351566,9770.309570312498,5686.830078125,2167.8798828124995,0.951203227043152,0.011153245344758035,0.6707400083541871,6.816299915313721,8489.485367437985
1102.257922172312,25.215188025647365,0.05419850363924899,111.09342047677265,21.730959764662764,104.95526001153779,22.751978088011388,9783.296483908847,5742.167502204275,2185.798054491099,0.9558797508045688,0.011219746855354635,0.6665228540960857,6.815717780191717,8490.025030092142
1107.2572987887827,25.253074404793004,0.05314549678162015,111.50002283598882,21.932117641223048,105.02420790555675,22.796808774057848,9805.174997089878,5793.6277136015415,2193.014278054313,0.9571686985074135,0.011242238208689298,0.6647506880323178,6.815599774078538,8490.440209534434
1109.3000488281248,25.270000457763672,0.05499999970197676,111.62999725341797,22.02000045776367,105.1500015258789,22.88999938964843,9791.1796875,5804.81982421875,2197.8500976562505,0.9553835988044737,0.011234692297875878,0.667389988899231,6.816500186920165,8490.8
1110.3199462890625,25.260000228881843,0.05499999970197678,111.97000122070312,21.959999084472656,105.23999786376953,22.409999847412113,9729.929687499998,5778.430175781249,2203.7800292968745,0.9514747858047484,0.011206992901861668,0.6721799969673157,6.817800045013429,8491.156669025255
1109.800048828125,25.280000686645508,0.029999999329447743,112.24999999999999,21.959999084472656,105.01999664306638,21.6299991607666,9676.7998046875,5787.60986328125,2193.1398925781255,0.9475080370903015,0.011185931973159313,0.6687200069427492,6.81689977645874,8491.495177351724
1094.9000244140623,25.209999084472653,0.004999999888241289,112.30000305175783,21.92000007629395,105.12999725341797,22.629999160766598,9549.469726562498,5702.180175781249,2156.8200683593745,0.9411764740943909,0.011248594149947163,0.6704099774360657,6.817800045013428,8491.783659022194
1091.3800048828125,25.260000228881836,0.00999999977648258,112.94000244140625,21.92000007629395,105.16999816894533,22.190000534057617,9497.6796875,5663.149902343751,2146.0400390625005,0.9344047904014589,0.01125745754688978,0.6727700233459473,6.817599773406982,8491.99024807947
1096.4045368793247,25.311323273681435,0.012010256318246638,113.6254114646034,22.218459576070526,105.0864093926894,21.719301631171547,9458.943338718118,5710.980497682458,2156.2207079401946,0.9367688688240043,0.011245464739632586,0.6716263696116859,6.819333014008227,8492.083078566331
1103.0704425138717,25.328666077607227,0.010972398456950083,114.09758045197779,22.479376233643443,105.0284761452986,21.52114369488369,9418.049624488496,5782.768276529497,2171.013155500258,0.943687592460451,0.011239587072645624,0.6690671352299623,6.821713026658695,8492.030284525576
1106.239990234375,25.329999923706048,0.019999999552965164,114.29000091552734,22.200000762939453,105.1500015258789,21.159999847412102,9392.946039420876,5801.47998046875,2176.0100097656245,0.9463424086570738,0.011248594149947163,0.6683599948883054,6.821700096130371,8491.799999999996
1105.6500244140625,25.34000015258789,0.03999999910593032,114.7300033569336,21.440000534057617,105.45999908447267,20.469999313354492,9401.580078125,5769.31005859375,2169.179931640625,0.945268988609314,0.01128757279366255,0.6681500077247621,6.818799972534179,8491.387351643645
1110.6300048828125,25.379999160766605,0.03999999910593033,116.62000274658203,21.700000762939453,105.55999755859376,20.47999954223633,9441.6396484375,5803.02001953125,2176.0500488281255,0.9560229182243347,0.01144688669592142,0.6610299944877625,6.81850004196167,8490.895436555575
1103.9825572530037,25.384967638904016,0.03748747494436418,116.45886766919888,22.100000381469727,105.56525467101089,22.324451649189935,9383.240234375002,5614.169921874998,2162.867454290241,0.9427735805511476,0.01174536067992449,0.667869985103607,6.81659984588623,8490.454344446083
1091.489990234375,25.3700008392334,0.038407962060101705,115.05999755859375,22.20000076293945,105.6500015258789,24.73999977111816,9081.51953125,5685.609863281251,2138.43994140625,0.9420631527900697,0.011563367210328579,0.6670699715614319,6.81850004196167,8490.194165025474
1084.809730060484,25.367685317406778,0.04158471142053509,114.33427103247777,22.155528050210343,105.88578534714425,26.131666480484565,8967.07532986988,5684.866502842761,2123.9081303350135,0.9437328340516555,0.01146682261352639,0.6657656966985759,6.818779884321074,8490.244988004057
1086.2143017182213,25.370289106830988,0.04584097399305648,114.56768110505399,22.113900969495155,106.0461178402597,26.091898885634045,9087.210535244018,5610.637372693012,2125.2375832095104,0.9447330663613224,0.011528991673607148,0.6658878845970214,6.817498016106908,8490.736903092129
1095.6300048828127,25.360000610351566,0.05000000074505807,115.63999938964847,22.200000762939453,105.83000183105469,24.510000228881836,9345.5498046875,5625.9501953125,2144.60009765625,0.9489466547966002,0.011594203300774096,0.6649399995803832,6.817200183868406,8491.8
1108.8599853515625,25.35000038146973,0.050000000745058074,117.37999725341797,22.399999618530273,105.22000122070318,21.920000076293945,9572.200195312502,5776.609863281252,2175.8100585937505,0.9557487964630128,0.01154068112373352,0.6626899838447571,6.818399906158448,8493.504128481774
1109.2399902343748,25.399999618530266,0.03999999910593032,119.18000030517575,22.399999618530273,105.01999664306638,21.120000839233395,9608.9404296875,5781.680175781249,2185.0300292968745,0.9528346657752992,0.011420740745961666,0.6635800004005432,6.816800117492676,8495.678178466778
1099.9200439453125,25.35000038146973,0.03999999910593033,118.69999694824219,22.39999961853027,105.02999877929688,22.45999908447265,9977.669921874998,5770.350097656249,2173.1398925781245,0.9471490979194641,0.011330288834869862,0.6637700200080872,6.816699981689453,8498.090799928154
1105.97998046875,25.229999542236328,0.03999999910593033,113.74999999999999,21.899999618530273,104.81999969482425,21.25,10022.58984375,5817.649902343751,2194.3500976562495,0.9456264972686768,0.011047283187508583,0.6730800271034241,6.8165998458862305,8500.510642839032
1112.0910315847264,25.19972217963105,0.029862157230797288,112.03002903698744,21.722912625028414,104.70789943372928,20.299150425173725,10041.263574542507,5851.157760940538,2208.9096763733883,0.9516221691506404,0.010944662046995315,0.6755712330044257,6.817448947236604,8502.706357172545
1111.5687066231853,25.233145007957503,0.017508887291507586,112.97585243554002,21.78309566350254,104.7592334759707,20.61441504801667,10113.829440738053,5843.114281155518,2205.882200369494,0.9575030123036081,0.01103827578194402,0.6729473757632329,6.818637400743152,8504.44659290182
1103.25,25.250000000000004,0.014999999664723873,113.11000061035156,21.639999389648434,104.91999816894528,22.100000381469727,10167.599609374998,5784.75,2189.610107421875,0.9528346657752991,0.011199462227523329,0.673799991607666,6.81879997253418,8505.499999999998
1091.93994140625,25.209999084472656,0.025000000372529037,110.94999694824219,21.21999931335449,105.05999755859375,23.69000053405762,10140.4697265625,5688.580078124999,2172.989990234375,0.9394964575767517,0.01131477765738964,0.6804100275039673,6.817900180816651,8505.697592155202
1095.949951171875,25.200000762939453,0.02500000037252903,110.83999633789062,21.139999389648438,104.94999694824216,22.65999984741211,10004.7197265625,5647.83984375,2183.72998046875,0.9483167529106139,0.01135202683508396,0.6785200238227843,6.818399906158446,8505.119837915488
1102.3499755859375,25.14999961853028,0.025000000372529026,110.81999969482422,20.340000152587884,104.87000274658203,22.319999694824222,9862.8203125,5709.020019531249,2190.860107421875,0.9512032270431517,0.011334013193845749,0.6789100170135498,6.81659984588623,8503.909569543914
1106.4100341796875,24.899999618530273,0.019999999552965164,109.31999969482423,20.340000152587887,104.62000274658203,21.590000152587887,10107.8701171875,5756.2900390625,2190.31005859375,0.9434852004051208,0.011224605143070221,0.6840400099754333,6.817800045013428,8502.209619303527
1111.8626419277305,24.877504747748045,0.01195092547964476,109.12836157818707,20.457714365785936,104.61857555474705,20.938805827595147,10241.595753546357,5787.71570162832,2199.8976679829107,0.9406990505704614,0.0112166887644782,0.6841125697720586,6.819170997757419,8500.162819457379
1115.9985217954254,25.036230766047233,0.009007440085031123,109.91297631297392,20.47610288763083,104.74554623872753,20.74867851301826,10200.297317245448,5805.5611108301255,2212.153950596209,0.9426546881234295,0.01127261932444629,0.6814681582393816,6.819617406256309,8497.91200226852
1114.1099853515623,25.159999847412106,0.019999999552965157,110.23999786376953,20.520000457763672,104.68000030517578,21.149999618530273,10105.679687499998,5802.259765625,2212.1000976562495,0.9442870616912842,0.011275228112936018,0.6822699904441833,6.819300174713133,8495.6
1107.9300537109375,25.139999389648434,0.03999999910593034,110.20999908447264,20.639999389648438,104.38999938964841,21.489999771118164,10083.480468749998,5811.33984375,2201.0500488281245,0.9430403709411621,0.011171811260282995,0.6876599788665773,6.818600177764894,8493.348360040278
1109.1800537109375,25.180000305175785,0.035000000149011626,111.58999633789062,20.63999938964844,104.58000183105469,20.540000915527344,10177.410156249998,5903.430175781248,2206.9099121093755,0.9415308833122253,0.01112966053187847,0.6884199976921082,6.818699836730955,8491.193490279426
1096.0799560546877,25.17000007629395,0.03999999910593032,107.33999633789065,20.600000381469727,104.75000000000001,22.510000228881836,10163.7998046875,5844.43994140625,2180.0500488281255,0.9344921708106994,0.011155733838677405,0.6970099806785582,6.8196001052856445,8489.15051373292
1102.4699707031252,25.13999938964844,0.039999999105930314,108.94999694824219,20.899999618530273,104.75000000000001,21.68000030517578,10142.0498046875,5831.209960937499,2211.6899414062505,0.9379103183746338,0.011057053692638874,0.69691002368927,6.81850004196167,8487.234553416245
1109.3026526255392,25.313247765722902,0.0332525069845519,109.84673243936429,20.927962870792978,104.69713745815,20.972053585187115,10105.949585213519,5860.33136118224,2233.600876898332,0.9409421205330121,0.01101308680567079,0.6960326224963361,6.817374964707198,8485.460732344882
1111.7979543025149,25.42954993491371,0.03084502284082289,108.62151542216351,20.715044665794483,104.5712354217237,20.899447750324974,10096.74751283477,5898.934440803436,2235.603334655746,0.9414622187074637,0.011016899591124077,0.6973207629323384,6.817225150012045,8483.844173534306
1114.050048828125,25.090000152587887,0.04500000178813935,106.94999694824219,20.540000915527337,104.30999755859375,20.489999771118164,10183.4697265625,5930.52978515625,2237.659912109375,0.9420631527900696,0.010982132516801354,0.6999499797821045,6.818399906158447,8482.399999999996
1118.0200195312502,24.499999999999996,0.07000000029802321,106.16999816894528,20.60000038146973,104.01000213623047,19.54000091552734,10378.0302734375,5945.689941406248,2252.669921875,0.9459842443466189,0.010892652906477453,0.7015399932861328,6.8189997673034695,8481.116839403805
1120.5899658203125,25.100000381469734,0.054999999701976776,106.55000305175784,20.84000015258789,104.05000305175781,19.709999084472656,10510.082698941285,5957.43994140625,2269.639892578126,0.9535616040229797,0.010912265628576279,0.697539985179901,6.817999839782714,8479.87733799305
1126.4799804687498,25.100000381469723,0.028313952295822852,108.36000061035156,21.280000686645504,103.87000274658203,19.469999313354496,10536.919921875,5964.782093039598,2285.68994140625,0.9523810148239134,0.010935654863715172,0.6951699852943422,6.833000183105469,8478.537646661422
1130.4764791217672,24.864398938997876,0.007170997388010059,109.60046122777564,21.568485998286224,103.69663102385155,19.30407187062091,10494.7099609375,5969.310399385894,2295.189053195588,0.9532888531684875,0.010975743643939495,0.6944900155067443,6.833000183105469,8476.953916302617
1131.4539298159775,24.69450269000989,-0.0006289338167257755,109.89477192944294,21.670084594550094,103.58134291413178,19.397934222182467,10508.907362815682,5974.71562796239,2298.0284778485825,0.9550934226333508,0.010978310337383605,0.6942331548701237,6.827421024747824,8474.982297810318
1130.2694180436051,24.65235500064953,0.012714089886351185,109.46919758191609,21.663440405293898,103.45288349993402,19.64282936728536,10571.804282520472,5984.688546286339,2296.0461684600978,0.9567842740642305,0.010946214194615403,0.6944995267621488,6.822549169437036,8472.478942078214
1127.7800292968752,24.799999237060547,0.05499999970197678,108.55000305175781,21.627197360374417,103.23999786376953,19.93000030517578,10634.23046875,6002.919921875002,2291.080078125,0.9587727785110474,0.010906314477324484,0.6956499814987183,6.819900035858154,8469.3
1126.199951171875,25.059999465942383,0.09499999880790709,107.47000122070314,21.639999389648438,103.05999755859374,20.010000228881836,10638.059570312502,6011.549804687502,2288.39990234375,0.9579461812973024,0.010873110964894295,0.6972000002861023,6.818699836730955,8465.367664268688
1126.420043945313,25.04999923706055,0.039999999105930314,106.93000030517578,21.739999771118157,103.31999969482423,19.95999908447266,10546.440429687498,5957.430175781249,2291.280029296875,0.9481368660926818,0.010820169001817703,0.6972500085830686,6.81720018386841,8460.868294774598
1115.0999755859373,25.090000152587887,0.050000000745058046,107.30999755859375,21.84000015258789,103.19000244140625,21.68000030517578,10497.688066690012,5935.6878880892455,2269.14990234375,0.9503896832466125,0.010763104073703289,0.697979986667633,6.83050012588501,8456.054293207377
1110.83375505113,25.122457117255596,0.06428035640113375,108.1979663197594,21.946861528983725,102.97190455080467,22.543627071188208,10510.112711573463,5957.030132317414,2262.5199933408685,0.951293706893921,0.010761945508420466,0.6949300169944764,6.835994452474259,8451.178061256662
1115.6799702795404,25.119892095479884,0.06235935133353658,109.16515228564029,22.056480232830506,102.87071012670145,22.17118691308865,10557.748498893157,5998.33048328221,2274.9276877646244,0.9539839288054351,0.01074860769296639,0.6920411348297664,6.831415761583795,8446.492000612101
1124.7086918232587,25.10488115947863,0.055508670710929825,109.82726226128892,22.152858686747628,102.95916063924753,21.14315360362055,10614.629563204402,6036.462515800087,2294.2639943607555,0.9581618076186897,0.010746046212739457,0.6912704696301946,6.82297916548737,8442.248512963333
1132.989990234375,25.100000381469727,0.054999999701976776,109.80000305175783,22.219999313354492,103.30999755859375,20.040000915527344,10654.7900390625,6048.2998046875,2308.4199218750005,0.9606148004531858,0.01081139501184225,0.6932899951934814,6.81689977645874,8438.700000000003
1136.52001953125,25.1200008392334,0.05999999865889551,109.69999694824219,22.280000686645504,103.7799987792969,19.350000381469727,10681.830078124998,6031.859863281251,2308.7099609375,0.9620009660720824,0.010918818414211273,0.6960899829864502,6.816999912261963,8436.03320322989
1137.1400146484373,25.139999389648438,0.04500000178813934,111.51000213623048,22.440000534057617,103.72000122070312,19.159999847412106,10731.4501953125,6034.330078125,2301.090087890625,0.9690861105918884,0.010827666148543358,0.6942499876022339,6.818299770355224,8434.172223433328
1141.68994140625,25.110000610351562,0.04500000178813935,110.81999969482422,22.579999923706055,103.59999847412112,19.059999465942383,10681.660156249998,6019.35986328125,2300.050048828125,0.9671179652214049,0.010707784444093704,0.698419988155365,6.817800045013426,8432.97550120878
1144.97998046875,25.049999237060547,0.039999999105930335,111.37000274658203,22.57999992370606,103.66000366210938,18.1299991607666,10798.3203125,6037.60986328125,2317.169921875,0.9710623025894165,0.0107921427115798,0.6939100027084351,6.817500114440917,8432.301477154706
1149.8893787473053,25.031729264562603,0.029839543417732334,112.8634009302136,22.518463979135674,103.46247444197672,17.352514191436786,10936.854272676039,6074.846727901967,2332.7988391834197,0.9739193193271433,0.010824111150795724,0.6893692465067139,6.817155132981932,8432.008591869575
1152.6725472953576,25.057798222178103,0.022424948275781308,113.80276862349636,22.489867123917968,103.27220212670261,17.126457020032138,11015.015341744589,6089.734757561742,2334.1436306023606,0.9725941771461127,0.010809566102717445,0.6879589210054022,6.816734348696728,8431.95528595185
1146.9799804687498,25.110000610351562,0.025000000372529033,112.8499984741211,22.57999992370605,103.58000183105469,17.549999237060543,11005.033730175217,6040.500000000002,2312.409912109375,0.9673050642013549,0.010858706198632715,0.6891199946403502,6.816500186920166,8431.999999999996
1136.2199707031252,25.149999618530273,0.03999999910593033,110.48999786376953,22.579999923706055,104.23999786376953,18.25,10879.1396484375,5943.0,2282.31005859375,0.962278723716736,0.010979359038174149,0.6907699704170226,6.8165998458862305,8432.037423686379
1145.6800537109375,25.1299991607666,0.05000000074505806,111.54000091552736,21.8799991607666,103.80000305175781,17.850000381469723,10735.0302734375,5963.140136718751,2307.89990234375,0.9701203107833862,0.010936970822513103,0.6885200142860414,6.816800117492676,8432.107242978962
1148.4599609374998,25.139999389648434,0.04500000178813936,112.02999877929686,21.879999160766598,104.06999969482422,17.629999160766598,10907.679687500002,5988.8798828125,2316.739990234375,0.9771350622177124,0.010956862941384317,0.6896600127220154,6.816999912261965,8432.285392919606
1136.0300292968748,24.999999999999996,0.05499999970197678,110.86000061035158,21.879999160766598,104.26999664306639,17.909999847412113,10982.099609375004,5875.970214843749,2287.989990234375,0.9718172550201415,0.011019283905625343,0.6948800086975098,6.816999912261964,8432.64780855017
1133.498020811782,24.9603365390072,0.06017235109548237,110.83473798675503,21.74088897719241,104.22166212281269,17.90630342633569,10972.884826932655,5813.896843400854,2283.7633038892986,0.9709512241703633,0.011058358834468898,0.6957203842132145,6.81694886428896,8433.270424912516
1140.7659343388086,25.03385016744574,0.05734621167870354,111.73715915839308,21.600641759967182,104.08466509028555,17.651743376825376,10927.308576366147,5837.811402603202,2302.7548222700534,0.9744353838537838,0.011061130611123819,0.6938502880166948,6.816887629444329,8434.229177048504
1149.2158831378372,25.132938731234887,0.052096966534331636,112.36600006418908,21.579999923706055,103.99783429191253,17.443811581681913,10855.080078125,5918.5498046875,2322.4664026603127,0.9758002161979673,0.011024750769138336,0.6941199898719786,6.816800117492676,8435.599999999999
1150.22998046875,25.170000076293945,0.050000000745058046,111.5199966430664,21.57999992370606,104.0999984741211,17.579999923706055,10764.900390624998,5976.47998046875,2320.39990234375,0.9692739844322205,0.010965032503008842,0.7002300024032593,6.816800117492678,8437.432262374427
1138.0400390625,25.1200008392334,0.05000000074505806,108.94000244140625,21.180000305175778,104.37000274658203,18.680000305175785,10737.51953125,5851.529785156251,2291.25,0.9567546844482422,0.010965874418616293,0.7087000012397765,6.817299842834472,8439.669067041476
1116.47998046875,25.11000061035156,0.03999999910593033,107.37000274658203,21.18000030517579,104.40000152587892,22.270000457763675,10868.410156250002,5746.970214843749,2265.699951171874,0.9518370032310486,0.011062803678214548,0.7093700170516967,6.817699909210205,8442.2269504364
1091.7600097656248,25.030000686645508,0.045000001788139336,107.16999816894528,20.55999946594239,104.45999908447264,27.30999946594238,10590.549804687502,5695.319824218749,2205.2900390625,0.9457159042358397,0.01113461796194315,0.707159996032715,6.816999912261963,8445.02244899446
1086.2069031372203,24.994424579662923,0.04346587704798683,107.18648719070437,20.224862130249225,104.45059348092236,28.730139381083962,10469.652933004818,5652.673339489433,2186.00768313088,0.9445299928256268,0.011104943442368235,0.7054360127014916,6.816737861664752,8447.972099150913
1093.1003726584186,25.011587210727342,0.03875574272770231,107.24452747369335,20.294820949454785,104.40891134927779,27.257926205504777,10519.677390839297,5624.882976224809,2200.8340655367165,0.9464981290860346,0.011045106210548963,0.705074167189456,6.816906416986935,8450.99243734101
1096.7800292968752,25.040000915527344,0.04500000178813934,107.4800033569336,20.5,104.44999694824219,25.409999847412106,10512.6904296875,5631.3701171875,2210.800048828125,0.9461632966995238,0.011060111224651337,0.7067099809646606,6.816899776458739,8454.000000000002
1092.1700439453125,25.049999237060547,0.06499999761581421,107.55999755859376,20.479999542236328,104.58000183105469,24.549999237060547,10325.2802734375,5668.930175781251,2203.72998046875,0.9415308833122253,0.01115697901695967,0.7101100087165834,6.8165998458862305,8456.913410197832
1097.5,25.049999237060547,0.07000000029802322,106.52999877929688,20.020000457763672,104.49999999999999,23.139999389648434,10252.080078125,5643.200195312499,2221.409912109375,0.9402031302452086,0.011117287911474706,0.7127100229263303,6.816999912261961,8459.65963754318
1084.530029296875,25.040000915527344,0.07000000029802322,106.48000335693361,20.20000076293945,104.41000366210938,23.72999954223633,10414.290039062498,5540.330078124999,2179.0,0.9379982948303224,0.011138586327433586,0.7159199714660642,6.8168997764587385,8462.167738279393
1073.8699951171875,25.049999237060543,0.07000000029802322,105.95999908447267,20.280000686645508,104.65000152587889,24.620000839233402,10198.040039062498,5608.7900390625,2147.35009765625,0.934579372406006,0.011077878065407278,0.7211400270462037,6.81689977645874,8464.366768649828
1071.77240870197,25.039586595909853,0.07307087431346365,106.23297550909929,19.99372433804836,104.57913263651807,24.540799000283226,10041.938865637183,5648.2406633541195,2142.1915194722487,0.9342280139599348,0.011011734105926709,0.7230461608937846,6.817627916804573,8466.185784897838
1077.150642383129,25.026551464047888,0.07864899101603626,107.25437045762413,19.744591315308504,104.29892721734726,23.706191303693814,10063.287458619057,5640.862686770076,2153.307880927639,0.9370589931821849,0.010987058106143708,0.7214573818896892,6.818112830119396,8467.553843266774
1089.18994140625,25.049999237060543,0.08500000089406966,108.3499984741211,20.040000915527344,104.18000030517575,22.590000152587887,10205.01953125,5654.47998046875,2171.199951171875,0.9418856501579282,0.011018069460988045,0.7180299758911133,6.816999912261963,8468.399999999998
1103.3199462890625,25.110000610351562,0.09000000357627869,109.12999725341797,20.920000076293945,104.30000305175781,21.47999954223634,10371.08984375,5709.66015625,2190.06005859375,0.9459126591682434,0.011058521457016468,0.715499997138977,6.815000057220458,8468.712347563094
1097.280029296875,25.06999969482422,0.09000000357627871,108.69999694824219,20.92000007629395,104.11000061035156,21.60000038146973,10404.330078125,5672.08984375,2190.909912109375,0.9417969584465026,0.0110083669424057,0.7193700075149536,6.816899776458739,8468.715123310578
1063.1099853515623,24.940000534057614,0.08500000089406967,104.37000274658203,19.89999961853027,104.36000061035156,26.079999923706048,10355.98046875,5533.240234375001,2125.4299316406245,0.9328358173370364,0.011184430681169031,0.7275400161743164,6.8168997764587385,8468.691600819202
1066.18994140625,25.000000000000004,0.08500000089406967,104.68000030517578,19.100000381469727,104.40000152587892,26.110000610351562,10057.08984375,5434.33984375,2141.1201171875,0.9337940216064453,0.011208249256014826,0.7309899926185609,6.81850004196167,8468.925053665705
1064.5918023432541,25.016934308843858,0.0844192802002316,104.70815383500108,18.81129165373365,104.47460290227852,25.83081371936533,9906.166845434947,5419.559437814481,2144.127368606988,0.9326331507709515,0.011212377830475092,0.7339159803500579,6.819040052081098,8469.698755426843
1055.767650088551,24.970850876579703,0.08459307580288876,103.89477059450935,18.941176585562182,104.59236790524892,26.28337029358455,9916.449388931913,5452.657352172987,2126.8559768094515,0.929665262001482,0.011228322988265881,0.7354552033906474,6.818207499085107,8471.295979679358
1056.7399902343748,24.940000534057614,0.09000000357627866,104.04000091552733,19.379999160766594,104.59999847412108,26.51000022888183,9951.8203125,5484.85009765625,2126.0500488281245,0.9305961728096009,0.01120824925601482,0.7323499917984008,6.816999912261963,8473.999999999998
1070.52001953125,24.969999313354496,0.10000000149011612,105.41000366210935,19.920000076293945,104.41000366210939,25.999999999999993,9932.900390625002,5498.259765624998,2150.8701171875005,0.9370315074920655,0.011139827780425549,0.7255799770355226,6.8165998458862305,8477.979765147442
1068.1300048828125,24.999999999999996,0.10000000149011612,105.120002746582,20.139999389648434,104.16999816894528,25.399999618530273,9963.990234374996,5536.3701171875,2147.8701171874995,0.941619575023651,0.011119759641587732,0.7271000146865844,6.818999767303466,8482.946924608073
1078.469970703125,25.02000045776367,0.0949999988079071,107.12999725341798,20.13999938964844,104.00000000000001,23.959999084472656,10033.973190656176,5503.930175781249,2177.409912109375,0.9521995782852175,0.01113461796194315,0.73089998960495,6.823800086975098,8488.49880305021
1075.5100097656252,25.010000228881832,0.09000000357627869,107.04000091552734,19.8799991607666,104.01999664306642,22.729999542236325,10092.1904296875,5500.39013671875,2183.5300292968745,0.9519730210304261,0.011117287911474705,0.7334100008010863,6.823500156402588,8494.232725142156
1074.8061277141842,24.997569433368014,0.08507736001132568,107.27359439184954,19.49860922290307,104.17356047369915,22.19933326315294,10100.55688534253,5488.97196733917,2185.7548092124853,0.9495805185288615,0.01110590048983087,0.7374065925995189,6.822826576871315,8499.746015552228
1080.226818333796,24.993535192071224,0.08143956264435957,108.28787600771355,19.21948874591199,104.34611500498951,22.15458152842984,10067.552814475897,5480.085671556674,2193.056553928826,0.9496028725061388,0.01110563125552104,0.7396837709260645,6.823023305167252,8504.635998948737
1088.129101007213,25.000233526400194,0.08083198507280076,109.32322053524807,19.270623476348213,104.42061088937592,22.2775389150509,10013.2998046875,5511.10009765625,2203.260014356534,0.9531434774398801,0.011104941368103027,0.7351300120353699,6.8234000205993635,8508.499999999998
1094.8699951171875,25.02000045776367,0.08500000089406964,109.62000274658203,19.8799991607666,104.27999877929688,22.25,10034.250000000002,5592.1201171875,2214.18994140625,0.9584051966667178,0.011081068776547909,0.7263699769973755,6.823400020599365,8511.036521876278
